chromogram_0_0,chromogram_0_1,chromogram_0_10,chromogram_0_11,chromogram_0_12,chromogram_0_2,chromogram_0_3,chromogram_0_4,chromogram_0_5,chromogram_0_6,chromogram_0_7,chromogram_0_8,chromogram_0_9,chromogram_10_0,chromogram_10_1,chromogram_10_10,chromogram_10_11,chromogram_10_12,chromogram_10_2,chromogram_10_3,chromogram_10_4,chromogram_10_5,chromogram_10_6,chromogram_10_7,chromogram_10_8,chromogram_10_9,chromogram_11_0,chromogram_11_1,chromogram_11_10,chromogram_11_11,chromogram_11_12,chromogram_11_2,chromogram_11_3,chromogram_11_4,chromogram_11_5,chromogram_11_6,chromogram_11_7,chromogram_11_8,chromogram_11_9,chromogram_1_0,chromogram_1_1,chromogram_1_10,chromogram_1_11,chromogram_1_12,chromogram_1_2,chromogram_1_3,chromogram_1_4,chromogram_1_5,chromogram_1_6,chromogram_1_7,chromogram_1_8,chromogram_1_9,chromogram_2_0,chromogram_2_1,chromogram_2_10,chromogram_2_11,chromogram_2_12,chromogram_2_2,chromogram_2_3,chromogram_2_4,chromogram_2_5,chromogram_2_6,chromogram_2_7,chromogram_2_8,chromogram_2_9,chromogram_3_0,chromogram_3_1,chromogram_3_10,chromogram_3_11,chromogram_3_12,chromogram_3_2,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,species
0.907660055,0.648518623,0.595001879,0.736674014,0.996175367,0.687361453,0.874378021,0.720944581,0.936169911,0.749424782,0.577840203,0.664895826,0.734346238,0.883010876,0.691957008,0.599983605,0.654306758,0.92132614,0.574062682,0.73056727,0.707687862,0.798510636,0.738544249,0.631160521,0.708813542,0.753760422,0.871734501,0.654881678,0.520445174,0.63812415,0.963042957,0.569752244,0.755944505,0.63389947,0.800370866,0.668908307,0.484371712,0.519904759,0.64769619,0.954641518,0.682227219,0.718730018,0.836961103,0.950581483,0.579983969,0.87001602,0.828485266,1,0.876306108,0.71153195,0.800602122,0.837650117,0.984106699,0.728645305,0.830801511,0.877262208,0.906255302,0.576296034,0.892616379,0.914957297,0.944764042,0.910433838,0.775886077,0.807875264,0.892345002,1,0.79276128,0.901304802,0.916791979,0.897067257,0.698945588,0.962829709,0.984036232,0.886745984,0.928257766,0.870729302,0.856381571,0.935463389,0.98364111,0.934730825,1,1,0.767411634,0.866075793,1,1,0.841048127,0.969011238,0.962711622,0.919608172,0.974335956,0.986373689,1,0.982909262,0.985406834,0.716845395,1,0.997904914,0.971253848,0.788315067,0.992456337,0.988712148,0.986715177,1,0.950376927,0.977455084,0.952492175,0.943467419,0.752861935,0.88533293,0.881635618,0.943130743,0.769495341,1,1,1,0.952690022,0.953428463,0.961033377,0.873156005,0.893535608,0.854066894,0.738331217,0.766589442,0.880126595,0.775704541,0.980584941,0.955554249,0.950893277,0.901716074,0.902723418,0.868782477,0.77689725,0.783262378,0.957331606,0.666150794,0.708804108,0.809510058,0.797239702,0.908671107,0.840017653,0.851071068,0.837253604,0.899236803,0.767313024,0.673581931,0.696065156,1,0.632123376,0.703646584,0.746680519,0.790258909,0.79859878,0.746206535,0.809271766,0.801699856,469.7239865,1017.523625,1106.47561,1165.819236,1320.546717,1563.641956,1344.022035,742.7190743,1020.348702,887.4983044,804.4871963,1036.208211,1264.79611,caudatus
0.91067863,0.650143874,0.594615763,0.727971114,0.934192699,0.687148312,0.874929174,0.72006709,0.936987607,0.746619123,0.577771647,0.665095571,0.73428596,0.876176939,0.694308123,0.599161437,0.651034353,0.895481249,0.572811347,0.732032197,0.707071613,0.79819219,0.736860191,0.631114949,0.708906781,0.753890459,0.869959656,0.658031741,0.519779425,0.63160896,0.909841468,0.568949838,0.756992358,0.63289481,0.801226255,0.666387967,0.484114904,0.520052289,0.648050663,0.942768626,0.682467783,0.718600208,0.834377962,0.930687483,0.579798197,0.871472227,0.827928199,1,0.873734287,0.711410869,0.800798888,0.837435545,0.97457301,0.728750174,0.830628703,0.87570257,0.896738524,0.57618141,0.894340913,0.914539891,0.943272099,0.908747452,0.775507269,0.808369177,0.892546147,1,0.793486498,0.900963774,0.909068353,0.851211943,0.699019144,0.964029699,0.983676996,0.883913766,0.927413948,0.870570838,0.856753749,0.935924302,0.984840326,0.93578156,1,1,0.753072202,0.86609563,1,1,0.837328589,0.96867241,0.962727432,0.919912806,0.974838253,0.994364571,1,0.982980492,0.982073051,0.710524228,1,0.996841361,0.971550266,0.78421395,0.99243708,0.988702666,0.987289999,1,0.948768383,0.978579383,0.952398378,0.941808242,0.731905521,0.884548925,0.881356243,0.943529629,0.765699225,1,1,1,0.952703448,0.951021039,0.962295226,0.872966244,0.893843139,0.857781103,0.73674573,0.767315503,0.880466129,0.772897795,0.980222544,0.955402513,0.950657813,0.901754441,0.896256598,0.871179466,0.776447671,0.790863427,1,0.664257264,0.709982628,0.809668166,0.795535926,0.907713598,0.839711701,0.851073597,0.837372795,0.873410671,0.7646281,0.672834922,0.691676174,0.959176699,0.630494145,0.704846568,0.746614905,0.788936361,0.797544909,0.746087566,0.809364142,0.801733301,467.5579395,1021.127156,1104.600075,1166.376684,1317.20469,1566.591425,1340.62316,739.498056,1027.485315,886.292344,805.2442669,1037.737948,1265.466186,caudatus
0.91322979,0.650799653,0.594492566,0.72578049,0.916015573,0.687079966,0.875109509,0.71977844,0.937257677,0.745694536,0.577751292,0.665160502,0.734263531,0.87243378,0.694828112,0.598889636,0.649689594,0.881991666,0.572399962,0.732517665,0.706868065,0.798087183,0.736306257,0.631101115,0.708936108,0.753930952,0.868731359,0.658911795,0.519562427,0.628788824,0.885402827,0.568688245,0.757337328,0.632563206,0.801510169,0.665556375,0.484031133,0.520103006,0.648165676,0.94057423,0.682739796,0.718562408,0.834373426,0.926772244,0.579742301,0.871953797,0.827745691,1,0.872886421,0.711372523,0.800863809,0.837362335,0.972058263,0.728809983,0.830574457,0.874290826,0.885579112,0.576151856,0.894912381,0.914402623,0.942778577,0.908191669,0.77538199,0.808536179,0.892611788,1,0.793609505,0.900851466,0.906304719,0.832686405,0.699050503,0.964428203,0.983557974,0.88297662,0.92713705,0.870518025,0.856881142,0.93607668,0.986402957,0.93628272,1,1,0.747415033,0.86610604,1,1,0.836098141,0.968561956,0.962731482,0.920017034,0.975005736,0.997778389,1,0.983004977,0.980488988,0.703885999,1,0.996489559,0.97164898,0.782858348,0.992431401,0.988698787,0.987482538,1,0.950209909,0.979253931,0.952367574,0.941281387,0.723137012,0.884289984,0.881265682,0.943661796,0.764445521,1,1,1,0.952708786,0.952213083,0.962919034,0.872902807,0.894596162,0.860949295,0.736222591,0.767558744,0.880578429,0.771972905,0.980103757,0.955351572,0.950576327,0.901767289,0.897527724,0.872413364,0.77629712,0.791626117,1,0.663630748,0.71037561,0.809720617,0.794975406,0.90739901,0.839609457,0.851070708,0.837411491,0.866002028,0.763783541,0.672585394,0.689384051,0.93746295,0.629955241,0.705245522,0.746593975,0.788499595,0.797200151,0.746048061,0.809392456,0.80174232,475.1140681,1022.230917,1103.976613,1173.715143,1331.1172,1567.569103,1339.489563,738.4294908,1029.875758,885.8916412,805.5021962,1038.248329,1265.686354,caudatus
0.914784435,0.651485864,0.594372093,0.723997075,0.905300801,0.687012918,0.875287939,0.719491759,0.937526457,0.744775208,0.57773222,0.665224756,0.734239984,0.866760309,0.695262594,0.598618916,0.648117917,0.871383879,0.571991415,0.733001487,0.706665472,0.797982774,0.735755951,0.631088014,0.708964629,0.753970051,0.865604863,0.659711587,0.519347862,0.626271556,0.867792593,0.56842956,0.75767991,0.632233285,0.80179344,0.664728958,0.483948317,0.520154599,0.648279173,0.938225234,0.683174283,0.718527332,0.834701117,0.929577187,0.579689385,0.872433264,0.827564815,1,0.872043188,0.711335228,0.800928474,0.837288329,0.968683593,0.728944965,0.830521904,0.872124056,0.874291563,0.576126612,0.895482013,0.914266324,0.942287015,0.907639008,0.77525723,0.808704416,0.892676756,0.998621824,0.793749644,0.900739901,0.903871335,0.820677906,0.699085274,0.964825845,0.983439337,0.882043046,0.9268623,0.870465222,0.857010166,0.936228451,0.986830072,0.936817702,1,1,0.74601935,0.86611833,1,1,0.834872541,0.968452746,0.962734924,0.920122542,0.97517326,1,1,0.983029927,0.978647739,0.699328486,1,0.996139182,0.971747649,0.781508645,0.992426083,0.988694546,0.987675512,1,0.951379811,0.980094519,0.952337062,0.941208128,0.720975896,0.884032235,0.881176502,0.943793565,0.763197835,1,1,1,0.952714548,0.952935033,0.96371292,0.872839353,0.895285757,0.868102337,0.735702137,0.767802597,0.880690291,0.771053501,0.979985927,0.955300477,0.950493355,0.901780167,0.899608103,0.873982143,0.776146247,0.791553351,1,0.663006589,0.710768583,0.809772942,0.794418701,0.907086662,0.83950711,0.851065988,0.837449679,0.858708985,0.763165362,0.672335622,0.686892086,0.919609507,0.629418462,0.705643779,0.746573527,0.78806493,0.7968586,0.74600867,0.80941962,0.801750288,471.656856,1024.212761,1103.353954,1173.001433,1323.818566,1568.543743,1338.35569,737.3635338,1032.271959,885.4915776,805.7629173,1038.758857,1265.90498,caudatus
0.914466504,0.652165617,0.594254463,0.722704213,0.901247031,0.686947232,0.87546467,0.719207049,0.93779393,0.743861151,0.57771441,0.665288258,0.734215204,0.859434555,0.695740586,0.598349367,0.646565688,0.864124924,0.571585606,0.733483846,0.70646383,0.79787896,0.735209282,0.631075601,0.708992208,0.754007664,0.860133657,0.660423636,0.519135838,0.624206217,0.856714715,0.568173755,0.75802031,0.631905048,0.802076059,0.663905733,0.483866424,0.520207004,0.648391033,0.935002153,0.683775851,0.718495085,0.835130439,0.936468232,0.579639504,0.872910796,0.827385567,1,0.871204565,0.711298967,0.800992814,0.837213425,0.963904118,0.729190279,0.83047113,0.869359952,0.862660229,0.576105727,0.896049916,0.914131,0.941797418,0.907089455,0.775132987,0.808873892,0.892740963,0.995051297,0.79384192,0.900629149,0.902067966,0.815708323,0.69912347,0.965222676,0.983321106,0.881113046,0.926589676,0.870412435,0.857140776,0.936379529,0.985672671,0.937493815,1,1,0.747801211,0.86613249,1,1,0.833651792,0.968344778,0.962737754,0.920229296,0.975340782,1,1,0.983055354,0.976603526,0.696020181,1,0.995790151,0.971846266,0.78016484,0.992421116,0.988689934,0.987868899,1,0.951334644,0.981136584,0.95230684,0.941691372,0.724983916,0.883775668,0.881088605,0.94392494,0.761956167,1,1,1,0.952720746,0.951740338,0.964528926,0.872775934,0.895827744,0.877671053,0.735184354,0.768046998,0.880801723,0.77013956,0.979869016,0.955249219,0.950408876,0.901793064,0.901300932,0.875774569,0.775995103,0.790821589,1,0.662384735,0.711161596,0.809825157,0.793865778,0.906776523,0.839404646,0.851059406,0.837487335,0.851623099,0.762831439,0.672085678,0.684265666,0.904802949,0.628883743,0.706041475,0.746553572,0.78763235,0.796520265,0.745969356,0.809445539,0.801757163,473.5128593,1024.474279,1102.732072,1173.868552,1324.562575,1569.515225,1337.221554,736.3002498,1034.673913,885.0920898,806.0264519,1039.269599,1266.121993,caudatus
0.914141364,0.652824332,0.594139633,0.722075769,0.904166268,0.686883146,0.875639476,0.718924337,0.938060085,0.742952339,0.577697874,0.66535113,0.734189321,0.852589952,0.696298823,0.598080928,0.645177997,0.860449208,0.571182868,0.73396455,0.70626315,0.79777577,0.734666209,0.631063896,0.709018896,0.7540439,0.854498825,0.661100677,0.518926298,0.622838597,0.852951847,0.567921132,0.758358304,0.631578515,0.802358028,0.663086666,0.48378547,0.520260279,0.648501389,0.933130819,0.684565292,0.718465641,0.835677098,0.946702271,0.57959278,0.873386224,0.827207972,1,0.870370508,0.711263735,0.801056899,0.837137744,0.960033364,0.729575018,0.83042213,0.866407995,0.852401726,0.576089258,0.896615984,0.913996664,0.941309832,0.90654297,0.775009242,0.809044619,0.892804512,0.991653358,0.793926809,0.900519252,0.901054553,0.81766855,0.699165114,0.96561861,0.983203284,0.880186698,0.926319124,0.870359643,0.857272933,0.936530001,0.984948478,0.938273188,1,1,0.751963048,0.8661485,1,1,0.832435991,0.968238019,0.96273995,0.920337248,0.975508337,1,1,0.98308133,0.974689296,0.694628724,1,0.995442505,0.971944833,0.778827049,0.992416475,0.988684941,0.98806268,1,0.952096796,0.982355169,0.95227695,0.942886444,0.735281094,0.883520316,0.88100208,0.94405592,0.76072064,1,1,1,0.952727378,0.950646361,0.965379678,0.872712609,0.896298772,0.889242217,0.734669383,0.768291975,0.880912727,0.769231198,0.979752991,0.955197814,0.950322913,0.901806006,0.904474647,0.877785148,0.775843701,0.789555556,1,0.661765463,0.711554597,0.809877266,0.793316735,0.906468548,0.839302073,0.851050966,0.837524507,0.846760873,0.762825738,0.671835557,0.681692211,0.893359764,0.62835143,0.706438474,0.746534126,0.787201905,0.79618511,0.745930128,0.809470231,0.801763019,469.429743,1026.062003,1102.111014,1171.203238,1323.539168,1570.483498,1336.087108,735.2396206,1037.081629,884.6932443,806.2928301,1039.780664,1266.33743,caudatus
0.913263508,0.653426225,0.594027634,0.722143398,0.913532984,0.686820385,0.875812461,0.718643512,0.938324884,0.742048693,0.577682603,0.665413317,0.734162312,0.846061579,0.696944579,0.597813632,0.64423029,0.861465495,0.570782859,0.734443618,0.70606336,0.797673198,0.734126657,0.631052898,0.709044597,0.754078732,0.848572848,0.661775322,0.518719271,0.622363996,0.857037321,0.567671382,0.758693952,0.631253583,0.802639305,0.662271674,0.483705456,0.520314392,0.648610213,0.93223692,0.685506069,0.71843903,0.836200841,0.958660987,0.579549097,0.873859598,0.827031923,1,0.869540939,0.711229547,0.80112068,0.837061261,0.956964987,0.730098489,0.830374942,0.863650075,0.84488172,0.576077191,0.897180197,0.913863248,0.940824274,0.90599949,0.774886021,0.809216599,0.892867382,0.988647226,0.794117947,0.900410247,0.900828275,0.825662095,0.699210229,0.966013598,0.983085849,0.879264038,0.926050598,0.870306868,0.857406604,0.93667985,0.984600195,0.939118042,1,1,0.757574594,0.866166373,1,1,0.831225191,0.968132455,0.962741532,0.92044637,0.975675921,1,1,0.983107887,0.973333139,0.696895511,1,0.995096278,0.972043372,0.777495332,0.992412134,0.988679574,0.988256841,1,0.953487998,0.983687258,0.952247426,0.944711437,0.750643512,0.883266136,0.880916955,0.944186543,0.75949131,1,1,1,0.952734429,0.949785032,0.966356357,0.872649438,0.896699299,0.902084719,0.734157077,0.768537513,0.88102333,0.768328434,0.979637832,0.955146264,0.950235437,0.901818957,0.909077163,0.88006785,0.775692085,0.787895061,1,0.66114851,0.711947585,0.809929268,0.792771592,0.906162725,0.839199395,0.851040669,0.837561156,0.84407908,0.763234795,0.671585318,0.67940408,0.885952306,0.627821198,0.70683477,0.74651515,0.786773605,0.795853083,0.74589098,0.809493688,0.80176782,472.4786651,1027.633785,1101.490806,1176.306854,1325.890588,1571.448332,1334.952355,734.1816853,1039.495121,884.2950625,806.5620934,1040.291972,1266.55125,caudatus
0.911575641,0.654060012,0.593076502,0.722097764,0.928390509,0.687016787,0.875681831,0.717173693,0.937200328,0.73965106,0.576065397,0.663409793,0.732831999,0.840410537,0.697649409,0.598438977,0.644429699,0.867944467,0.570796151,0.734634567,0.706214328,0.797424956,0.733881364,0.632031198,0.710453791,0.754531688,0.842834895,0.663090609,0.519536448,0.62310574,0.866715026,0.566721575,0.75852107,0.631551746,0.802778074,0.662084246,0.484966435,0.521339507,0.649366312,0.932018387,0.685879426,0.717241478,0.836052589,0.97069332,0.580724645,0.874409876,0.82567499,1,0.867287313,0.710133647,0.800373944,0.835731678,0.954467572,0.730433868,0.830002842,0.861766261,0.842014048,0.57538255,0.897386135,0.912840749,0.941092893,0.905260741,0.774029391,0.809162347,0.892420161,0.985737595,0.79318154,0.899727417,0.900764007,0.837589158,0.69768282,0.965776037,0.982282487,0.878807899,0.924967761,0.869094999,0.856875701,0.936159219,0.984642044,0.938697504,1,1,0.765607516,0.864702633,1,1,0.83064745,0.967624916,0.962129712,0.919606539,0.975275791,1,1,0.984039038,0.973825252,0.703531078,1,0.995507833,0.972339431,0.776432538,0.991899527,0.988584627,0.988343419,1,0.955957157,0.985326107,0.953194802,0.947867487,0.768215947,0.885066124,0.882538437,0.944734719,0.758692911,1,1,1,0.953276447,0.94837435,0.967839636,0.8739409,0.898190822,0.913915688,0.734976452,0.769792351,0.881761092,0.767140676,0.979708752,0.956118695,0.951192868,0.902354079,0.915094741,0.883553761,0.776999945,0.787696956,1,0.661093021,0.712813947,0.810622539,0.792273921,0.906648303,0.839983257,0.851735692,0.838019323,0.843993272,0.7650754,0.672374407,0.67854522,0.883692621,0.62781904,0.707115179,0.746836583,0.786278639,0.796232761,0.747016907,0.809923936,0.801826828,476.5390699,1028.501547,1100.871398,1171.466115,1318.718783,1572.409661,1333.817332,733.1263764,1041.914376,883.8974868,806.8342604,1040.803511,1266.763458,caudatus
0.909619834,0.654454286,0.592969746,0.723372947,0.950321865,0.68695567,0.875846051,0.716896858,0.937458787,0.73875921,0.576051494,0.66346999,0.732803578,0.835852468,0.698557004,0.598174621,0.644681686,0.881103756,0.570400671,0.735106946,0.706019391,0.797316086,0.733352073,0.632021355,0.710476384,0.754562281,0.837485473,0.663785113,0.519334608,0.623673474,0.882294581,0.566474869,0.758852229,0.631232007,0.803051862,0.661279656,0.484889173,0.521392919,0.649471935,0.932950096,0.687023625,0.717221303,0.835791543,0.982069012,0.580686098,0.874872782,0.825502466,1,0.866465142,0.710103554,0.800433567,0.835652456,0.953199359,0.731231388,0.829961051,0.859851715,0.84338813,0.575378447,0.897943296,0.912710517,0.940612081,0.904720594,0.77390691,0.809334891,0.892479597,0.983393459,0.793335368,0.899621423,0.901293894,0.853517735,0.69773345,0.966168541,0.982166453,0.877892848,0.924701287,0.869042443,0.857010337,0.936306431,0.985142145,0.939724519,1,1,0.775265444,0.864723715,1,1,0.829445416,0.967520786,0.962129301,0.919715406,0.975443782,1,1,0.984068791,0.973688985,0.714643313,1,0.995161019,0.972438049,0.775109875,0.991895626,0.988579746,0.988535516,1,0.957679497,0.986781865,0.953167573,0.949991676,0.789275725,0.884816777,0.882448321,0.944865515,0.757471433,1,1,1,0.953283533,0.946044184,0.968590031,0.873879719,0.898367301,0.929557181,0.734470517,0.770033408,0.881872132,0.766241949,0.97959768,0.956068345,0.951099672,0.902365966,0.919682639,0.885730783,0.776849977,0.785244453,1,0.660480537,0.713203507,0.810675839,0.791731422,0.906347399,0.839880731,0.851718942,0.838054415,0.845157456,0.765995807,0.672125527,0.677194211,0.886882246,0.627291149,0.707506828,0.746820759,0.785849623,0.795908385,0.746977753,0.809942183,0.801828932,468.6996123,1030.584691,1100.252783,1172.49538,1316.807076,1573.367378,1332.682047,732.0736724,1044.339344,883.5005295,807.109289,1041.315297,1266.974064,caudatus
0.906550857,0.654693479,0.592865846,0.724916776,0.976093201,0.68689608,0.876008427,0.716621976,0.937715853,0.737872436,0.576038887,0.66352968,0.732774105,0.831669836,0.699525858,0.597911353,0.645592347,0.900514667,0.570008094,0.735577635,0.70582535,0.7972079,0.732826189,0.632012235,0.710497991,0.75459149,0.832119946,0.66448459,0.519135242,0.624389672,0.900780876,0.566231249,0.759181009,0.630913915,0.80332497,0.660479032,0.48481286,0.521447252,0.649576078,0.933920216,0.688163569,0.717203992,0.834874581,0.990913497,0.580650649,0.875333625,0.825331542,1,0.865647333,0.710074546,0.800492955,0.835572506,0.952296651,0.73210014,0.829921152,0.858405199,0.849084961,0.575378737,0.898498601,0.912581254,0.940133373,0.904183373,0.773784962,0.809508731,0.892538385,0.981154959,0.793500366,0.899516486,0.901882761,0.871251237,0.697787521,0.966560053,0.982050852,0.876981597,0.92443677,0.868989899,0.857146385,0.936452983,0.985622227,0.940737112,1,1,0.786792443,0.864746597,1,1,0.828248542,0.967417853,0.962128253,0.919825326,0.975611791,1,1,0.98409928,0.973890359,0.728706572,1,0.994815549,0.972536621,0.77379348,0.991892,0.988574468,0.988727933,1,0.959075039,0.988183303,0.953140796,0.951985024,0.811530874,0.884568585,0.882359579,0.944995952,0.756256357,1,1,1,0.953291039,0.942927076,0.969264058,0.873818861,0.89831756,0.945652115,0.733967374,0.770274944,0.881982775,0.765348975,0.979487343,0.956017896,0.951004998,0.902377876,0.923390179,0.88775217,0.776699867,0.782545676,1,0.659870633,0.71359299,0.810729048,0.791192957,0.906048512,0.839778137,0.851700351,0.838089022,0.847604907,0.767136601,0.671876601,0.676353471,0.895164492,0.626765651,0.707897714,0.746805436,0.785422848,0.795587058,0.746938702,0.809959185,0.801830037,473.0283076,1030.472423,1099.634945,1176.28452,1325.477473,1574.32136,1331.546472,731.0235322,1046.770066,883.1041266,807.3872881,1041.827388,1267.183046,caudatus
0.902210021,0.654822831,0.59276494,0.726652795,1,0.68683812,0.876168756,0.716349165,0.937971495,0.736990798,0.576027562,0.663588864,0.732743373,0.827766674,0.700583325,0.597649278,0.647272229,0.922259107,0.569618331,0.736046533,0.705632293,0.797100388,0.732303754,0.632003839,0.710518512,0.754619184,0.826756998,0.665242811,0.518938491,0.625078211,0.916189076,0.565990724,0.75950723,0.630597578,0.803597364,0.659682447,0.484737483,0.521502462,0.64967857,0.934250052,0.689226363,0.717189654,0.833502388,0.993101491,0.580618379,0.875792208,0.825162321,1,0.864833908,0.710046626,0.800552059,0.835491649,0.951317163,0.732977592,0.82988323,0.857448044,0.854860157,0.575383466,0.899051885,0.912453034,0.939656807,0.903649074,0.773663541,0.809683828,0.892596419,0.979035449,0.793783194,0.899412665,0.902490166,0.885855526,0.697845079,0.966950467,0.981935724,0.876074226,0.924174164,0.868937379,0.85728382,0.936598853,0.985727693,0.941643191,1,1,0.796067647,0.864771277,1,1,0.827056935,0.967316071,0.962126583,0.919936284,0.975779806,1,1,0.984130532,0.974460422,0.741840828,1,0.994471508,0.97263513,0.77248348,0.991888604,0.988568798,0.988920664,1,0.96025225,0.989496076,0.953114475,0.953878205,0.830921385,0.884321535,0.882272318,0.945126008,0.755047817,1,1,1,0.953298981,0.939509988,0.970006635,0.87375837,0.898000707,0.956726277,0.733466987,0.770517009,0.882093006,0.764461875,0.979377707,0.955967344,0.950908858,0.902389794,0.92624147,0.889711942,0.776549645,0.779791456,0.995695087,0.65926324,0.713982416,0.81078217,0.790658584,0.905751617,0.839675466,0.851679911,0.838123065,0.851228296,0.768606762,0.671627713,0.676043179,0.903910402,0.626242437,0.70828781,0.746790659,0.784998324,0.795268787,0.746899725,0.809974875,0.801830005,466.2728648,1033.015487,1099.017835,1165.433736,1311.296551,1575.271519,1330.410597,729.9760096,1049.206491,882.7083071,807.6682604,1042.339695,1267.39039,caudatus
0.896917974,0.654856288,0.592666954,0.728429541,1,0.686781747,0.876327258,0.71607838,0.938225693,0.736114247,0.576017547,0.663647605,0.73271153,0.824268861,0.701712859,0.597388318,0.649597157,0.926214916,0.569231475,0.736513688,0.705440179,0.796993577,0.731784698,0.6319962,0.710538007,0.754645445,0.821452323,0.666021743,0.518744256,0.625761495,0.909595423,0.565753344,0.759831036,0.630282952,0.803869046,0.65888983,0.484663071,0.521558617,0.649779529,0.93383538,0.690171082,0.717178237,0.831854616,0.969691023,0.580589275,0.876248739,0.824994763,1,0.864024833,0.710019826,0.800610946,0.835410022,0.950246175,0.733849592,0.829847273,0.856886185,0.842719967,0.575392627,0.899603312,0.912325831,0.939182409,0.90311767,0.773542661,0.809860206,0.892653785,0.976890363,0.79409489,0.899310002,0.903102051,0.878924794,0.69790611,0.967339841,0.981821062,0.875170773,0.923913448,0.868884884,0.857422558,0.936744054,0.985527547,0.94245693,1,1,0.78682877,0.864797768,1,1,0.825870648,0.967215448,0.96212428,0.920048183,0.975947849,1,1,0.984162602,0.975427214,0.738761567,1,0.994128803,0.972733584,0.771179932,0.991885435,0.988562733,0.989113642,1,0.961154646,0.99071857,0.953088632,0.955592907,0.829690649,0.884075625,0.88218645,0.945255693,0.753845862,1,1,1,0.95330735,0.935873014,0.97077455,0.873698294,0.89740234,0.94293501,0.732969387,0.770759539,0.882202836,0.76358067,0.979268764,0.955916698,0.950811239,0.902401714,0.927452324,0.89142475,0.776399312,0.777112575,0.967782478,0.658658457,0.714371758,0.810835213,0.79012835,0.905456709,0.839572742,0.851657651,0.838156596,0.855590417,0.77026741,0.671378861,0.676294399,0.894713606,0.625721671,0.708677136,0.746776421,0.784576096,0.794953541,0.746860869,0.809989309,0.801828944,468.4203536,1033.434986,1098.401512,1168.440724,1310.445947,1576.217746,1329.274464,728.9310458,1051.648637,882.3131124,807.9522405,1042.852259,1267.596129,caudatus
